id_evento,data_evento,hora_evento,bairro,municipio,uf,latitude,longitude,tipo_evento,intensidade_evento,precipitacao_mm,duracao_horas,velocidade_vento_kmh,temperatura_celsius,umidade_relativa,nivel_mare_cm,area_afetada_m2,residencias_afetadas,populacao_afetada,nivel_alerta,tempo_resposta_horas,orgao_responsavel,status_atendimento,descricao_ocorrencia,custo_estimado_reais,Fluxo_agua_m2_seg,Total_acumulad0_L,Altura_cm
0829,2025-06-04,01:34,Itararé,Guarujá,SP,-23.919173,-46.338385,chuva forte,moderada,163.1,3.03,42.1,33.7,73,60.7,3218,96,859,alto,7.81,Polícia Militar,em andamento,Vero animi rerum cum iure beatae minima nulla nam est quo.,446995.76,39,114,137
0830,2023-10-07,01:30,Parque Bitaru,Santos,SP,-23.860166,-46.302255,maré alta,forte,154.7,6.45,63,21.4,88,216.3,2341,98,50,emergência,5.7,Polícia Militar,em andamento,Sit dolores alias dolor illo doloribus maiores.,161930.71,155,47,98
0831,2023-06-16,05:56,Centro,Mongaguá,SP,-23.851514,-46.310051,vento intenso,leve,0.6,10.05,67.2,23,49,143.5,4359,165,258,baixo,18.48,Prefeitura,concluído,Blanditiis provident dolorum quibusdam velit iste quos saepe fugit.,333779.64,68,136,74
0832,2024-08-13,11:18,Gonzaguinha,São Vicente,SP,-23.926755,-46.253392,inundação,leve,105,0.5,55.2,35.6,49,248,3378,82,137,baixo,13.69,Polícia Militar,em andamento,Non ducimus fugit voluptate corporis tempora officiis similique consectetur.,137592.92,3,193,155
0833,2025-06-27,11:50,Itararé,Guarujá,SP,-23.942943,-46.317685,maré alta,forte,78.1,6.25,0.5,37.4,77,151.6,724,138,942,alto,6.13,Prefeitura,em andamento,A corporis voluptatem architecto soluta at earum porro rem quasi quia minus illum commodi.,261400.71,63,162,78
0834,2024-02-27,08:00,Parque Bitaru,Santos,SP,-23.857044,-46.277685,chuva forte,moderada,20.7,8.69,28.8,18.8,64,47.4,2147,87,448,emergência,15.74,Corpo de Bombeiros,pendente,Sunt a perferendis autem sequi mollitia ea deleniti repellat ut aliquid ratione.,277836,94,11,3
0835,2023-07-14,22:02,Aparecida,São Vicente,SP,-23.872254,-46.299609,maré alta,severa,19.8,2.72,0.4,37.9,56,52.2,4164,72,140,alto,6.67,Defesa Civil,concluído,Ipsam nesciunt officia in ullam exercitationem corporis provident optio.,399526.73,135,120,18
0836,2022-12-29,03:23,Itararé,Mongaguá,SP,-23.886443,-46.330205,chuva forte,leve,97,7.73,73,29.6,48,246.8,2844,188,687,moderado,4.62,Defesa Civil,pendente,Repellendus delectus quo veritatis quibusdam ex inventore incidunt sint sed nulla dolorum dicta ex.,52718.09,121,96,175
0837,2025-04-16,14:42,Itararé,Mongaguá,SP,-23.884969,-46.258029,chuva forte,moderada,47.8,6.52,15,18.4,50,105.3,914,8,754,alto,2.77,Defesa Civil,em andamento,Atque laudantium nemo ullam a assumenda voluptates at maiores explicabo.,48652.5,60,162,14
0838,2023-12-29,00:58,Japuí,São Vicente,SP,-23.883265,-46.315408,alagamento,forte,24.1,4.79,5.5,18,79,173.5,62,140,740,alto,20.35,Corpo de Bombeiros,concluído,Officiis dolor incidunt cumque odit illum corporis adipisci dolorem error eos a.,58376.93,114,40,31
0839,2023-01-17,20:55,Japuí,Santos,SP,-23.86082,-46.335953,alagamento,leve,175.5,5.03,106.1,23.8,44,62.8,4446,172,250,moderado,3.34,Prefeitura,pendente,Eos magni voluptates hic autem corrupti reprehenderit similique odit repellat occaecati repellat perferendis.,185950.47,125,79,68
0840,2024-06-10,08:38,Catiapoã,Guarujá,SP,-23.851448,-46.296269,granizo,leve,62,6.17,117.5,27.4,100,93,3571,66,784,emergência,14.15,Defesa Civil,concluído,Nihil placeat accusamus sapiente nobis alias iure nulla assumenda eaque accusamus fuga magni.,294601.08,166,190,59
0841,2023-08-01,01:34,Centro,Guarujá,SP,-23.908843,-46.260805,chuva forte,severa,180.5,2.07,71.7,35.4,82,142,4837,97,492,baixo,10.44,Defesa Civil,pendente,Recusandae sed excepturi consequatur cupiditate unde quia non magni laborum neque error.,8959.83,190,127,93
0842,2024-09-25,15:47,Vila Margarida,São Vicente,SP,-23.943367,-46.341151,inundação,forte,48.7,11.59,89,27.4,90,161,1578,76,736,alto,11.95,Prefeitura,concluído,Aliquid ut veniam quod assumenda natus fugiat molestiae saepe nemo porro explicabo impedit voluptatem ex fuga.,467698.32,92,21,111
0843,2024-12-06,21:29,Itararé,Praia Grande,SP,-23.920026,-46.319308,maré alta,leve,184.5,0.61,92.1,23.6,63,210.1,2887,31,326,moderado,14.38,Defesa Civil,em andamento,Nobis consequatur fugiat incidunt consectetur quas est inventore itaque laudantium voluptate tempora incidunt ea.,60672.07,107,107,132
0844,2023-03-20,09:17,Catiapoã,Praia Grande,SP,-23.894359,-46.269237,granizo,leve,179.5,9.07,92.3,33.4,60,200.4,3096,29,13,emergência,3.21,Defesa Civil,concluído,Nulla beatae et porro quas nihil est corporis consequatur omnis possimus.,289256.78,25,42,159
0845,2024-01-11,07:45,Embaré,São Vicente,SP,-23.888333,-46.312554,inundação,moderada,153.8,0.31,45.5,36.7,71,108,2576,31,918,emergência,4.79,Prefeitura,em andamento,Dolorum nesciunt ab accusantium molestiae placeat distinctio.,74084.11,50,183,23
0846,2023-05-10,20:18,Embaré,Praia Grande,SP,-23.947899,-46.259928,chuva forte,leve,86.6,8.46,53.8,24,41,173.9,1257,37,731,moderado,15.69,Polícia Militar,em andamento,Debitis illo expedita a commodi nisi nam facere nemo magnam nihil eveniet.,51554.96,104,164,83
0847,2023-08-01,10:46,Boqueirão,Santos,SP,-23.857342,-46.264395,inundação,moderada,157.4,6.83,96.7,31.3,78,244.9,1473,144,352,moderado,2.26,Prefeitura,pendente,Quaerat distinctio aperiam similique aperiam laboriosam iure impedit voluptate omnis.,478435.1,74,31,32
0848,2023-12-08,20:56,Catiapoã,Mongaguá,SP,-23.932772,-46.304031,chuva forte,severa,39.8,3.88,56.7,15.8,92,54.1,701,128,574,moderado,23.65,Defesa Civil,pendente,Nulla ducimus reiciendis veritatis veniam unde aliquam dignissimos est magni cupiditate itaque blanditiis repellendus nesciunt.,363397.11,49,31,185
0849,2024-07-09,06:14,Gonzaguinha,Mongaguá,SP,-23.854027,-46.271779,alagamento,moderada,89.9,1.25,43.2,21.5,81,178.3,4229,80,976,emergência,15.87,Polícia Militar,em andamento,Maiores voluptas hic laborum perspiciatis quae fugit illum.,30635.09,27,66,13
0850,2025-05-30,09:27,Embaré,Santos,SP,-23.893476,-46.309458,inundação,moderada,143.7,3.35,68.8,29.1,68,124.2,3174,158,141,emergência,3.97,Polícia Militar,em andamento,Tenetur dolorem ducimus cumque nihil fuga pariatur labore.,449368.36,165,135,18
0851,2023-12-30,07:14,Boqueirão,Guarujá,SP,-23.931942,-46.30929,granizo,moderada,34.5,5.19,104.2,22.4,65,227.9,313,143,486,emergência,5.09,Defesa Civil,concluído,Accusamus exercitationem veniam est veniam debitis maiores sed quisquam iusto.,247086.96,154,106,61
0852,2025-06-19,23:36,Centro,Guarujá,SP,-23.851327,-46.256574,inundação,moderada,54.3,6.81,97,21.5,82,231.7,917,177,486,moderado,8.53,Polícia Militar,concluído,Quisquam aliquid ab voluptatem ullam harum maxime ad quod accusamus asperiores expedita eos.,397028.36,59,131,61
0853,2024-10-08,05:56,Vila Margarida,Mongaguá,SP,-23.850208,-46.290832,vento intenso,moderada,25.2,11.72,28,22.1,52,57.9,4334,187,378,baixo,3.81,Prefeitura,pendente,Accusamus expedita totam laudantium harum sed ipsa quibusdam cupiditate.,420534.98,131,140,12
0854,2024-11-27,07:34,Japuí,Mongaguá,SP,-23.870486,-46.266031,alagamento,leve,26.4,7.67,67.7,28.3,55,213.9,2258,198,115,baixo,7.95,Corpo de Bombeiros,pendente,Laudantium recusandae cum culpa cum explicabo illum dolore non hic ut quaerat impedit ullam aut.,81694.12,83,95,107
0855,2023-08-18,04:29,Embaré,Mongaguá,SP,-23.904505,-46.276177,alagamento,severa,167.8,10.25,11.5,26.4,100,160.8,2059,155,691,moderado,19.27,Corpo de Bombeiros,em andamento,Optio voluptatem consequuntur praesentium reprehenderit eius amet voluptatem.,126329.99,8,129,130
0856,2025-01-25,07:47,Catiapoã,Guarujá,SP,-23.875928,-46.318292,inundação,severa,124.1,10.27,93.7,37.7,44,186.7,2005,138,378,baixo,22.02,Defesa Civil,em andamento,Odit quos neque tempora rerum ipsum minus labore repellendus delectus dolore dolorem labore accusantium.,387174.79,2,60,152
0857,2024-04-30,21:25,Boqueirão,Guarujá,SP,-23.885747,-46.285199,alagamento,forte,132.9,2.93,61.8,34,70,244.2,2760,31,365,alto,11.82,Corpo de Bombeiros,em andamento,Numquam ex facilis recusandae atque fugiat ut quam doloremque ipsum occaecati ex ab ea sint.,430920.82,109,38,146
0858,2025-08-11,11:42,Gonzaguinha,Mongaguá,SP,-23.935855,-46.281434,inundação,moderada,144.5,3.81,64.9,23.1,52,19,23,163,156,baixo,16.55,Corpo de Bombeiros,pendente,Tempora ducimus eaque tenetur voluptatibus reprehenderit commodi veniam soluta cupiditate accusantium.,447575.89,23,56,29
0859,2023-08-24,17:33,Gonzaguinha,Mongaguá,SP,-23.895449,-46.275501,chuva forte,forte,145.1,7.94,114.4,29.2,75,226.3,3129,99,111,moderado,22.14,Polícia Militar,concluído,Modi qui voluptatibus recusandae reprehenderit est accusantium magni placeat reiciendis esse ut quos.,105160.35,3,167,154
0860,2024-02-13,23:00,Itararé,Santos,SP,-23.855774,-46.343728,vento intenso,forte,122,11.5,106.1,21.4,52,200.8,2099,171,772,emergência,13.49,Defesa Civil,concluído,Perferendis incidunt sint illum corrupti deleniti sed facere sunt quam provident minus velit consequatur dolorem.,216613.71,43,192,71
0861,2025-07-30,05:47,Catiapoã,Santos,SP,-23.867675,-46.327479,maré alta,leve,89.4,6.18,26.7,16.6,100,45.9,3153,153,541,baixo,7.65,Defesa Civil,em andamento,Fuga iste iure iusto optio unde quaerat eveniet expedita perferendis perferendis.,267460.97,175,116,141
0862,2025-01-27,12:36,Catiapoã,Santos,SP,-23.890641,-46.261483,vento intenso,severa,108.3,4.03,42.2,29.6,99,188.5,2638,109,651,moderado,12.05,Defesa Civil,em andamento,Placeat minima sunt explicabo repudiandae porro porro voluptatibus dicta velit suscipit.,363000.2,75,111,187
0863,2025-06-04,04:00,Japuí,Guarujá,SP,-23.931123,-46.254478,maré alta,severa,23.3,0.76,35.7,20.4,75,171.5,4204,174,699,baixo,3.38,Defesa Civil,pendente,Consequuntur maiores quaerat harum magni rem exercitationem atque inventore provident quam nam dignissimos cumque cupiditate veniam.,332548.27,99,46,190
0864,2025-02-09,17:36,Embaré,São Vicente,SP,-23.923601,-46.330296,vento intenso,severa,5,4.96,40.3,15.5,99,96.7,592,10,729,alto,19.26,Defesa Civil,em andamento,Aliquam perspiciatis aut incidunt adipisci mollitia dolores deserunt doloremque minima.,472823.11,73,156,48
0865,2023-10-07,16:50,Boqueirão,Santos,SP,-23.851414,-46.278299,inundação,leve,172.2,8.72,106.4,20.1,50,76.7,1183,94,989,emergência,15.82,Defesa Civil,concluído,Ad quae quas eligendi tempora incidunt eaque blanditiis debitis minus aperiam reprehenderit odit.,218547.23,13,187,187
0866,2024-06-27,04:36,Itararé,Santos,SP,-23.915899,-46.335799,chuva forte,severa,193.3,3.2,33.4,34,57,28.2,3808,103,954,emergência,6.01,Polícia Militar,em andamento,Deleniti iusto ad reiciendis nihil ullam earum nisi repudiandae minus illo repellendus.,296980.95,85,189,119
0867,2023-03-26,08:44,Catiapoã,Praia Grande,SP,-23.933078,-46.308974,inundação,moderada,73.8,0.1,110.4,35.1,80,239.4,4235,65,507,moderado,11.94,Defesa Civil,pendente,Sequi facere asperiores quis tempora culpa inventore soluta ad laudantium eius totam sapiente.,453044.4,178,156,160
0868,2024-01-20,08:06,Aparecida,Santos,SP,-23.878361,-46.284915,granizo,forte,174.3,5.05,36,37.7,40,220.2,1215,196,526,emergência,12.78,Corpo de Bombeiros,pendente,Odio veritatis neque est quod vel optio aliquam veritatis porro a repellat.,125333.37,16,91,15
0869,2023-09-21,01:32,Vila Margarida,São Vicente,SP,-23.871943,-46.337749,chuva forte,forte,49.9,1.59,101.3,25.7,61,158.6,4358,182,786,alto,12.02,Corpo de Bombeiros,concluído,Repellat tenetur porro laboriosam eveniet consectetur saepe dignissimos doloribus perferendis vero repellendus culpa voluptatibus.,89761.29,94,45,138
0870,2024-11-16,04:54,Japuí,São Vicente,SP,-23.929348,-46.29214,chuva forte,severa,65.2,7.76,28.9,21.4,100,116.6,3471,93,93,moderado,20.76,Polícia Militar,concluído,Sint unde incidunt ipsa veritatis consequuntur est aliquid perspiciatis eveniet molestiae saepe ad dicta.,131397.94,171,82,186
0871,2025-04-14,07:03,Parque Bitaru,Praia Grande,SP,-23.859606,-46.330419,granizo,forte,174.9,3.21,51.3,23.6,65,64.9,68,162,32,baixo,9.16,Defesa Civil,concluído,Nostrum incidunt assumenda aliquam consequuntur illum quis alias aut quo voluptatem similique nemo sint sed.,484110.74,183,126,49
0872,2024-07-15,05:41,Aparecida,São Vicente,SP,-23.8733,-46.288284,vento intenso,severa,174.2,10.54,28.9,23.7,71,32.1,2708,137,600,alto,2.55,Polícia Militar,pendente,Voluptas maxime voluptas ducimus occaecati neque recusandae fuga.,124185.89,106,52,27
0873,2023-05-28,11:07,Parque Bitaru,São Vicente,SP,-23.913165,-46.291133,chuva forte,forte,94.5,11.83,10,34.6,82,190.7,35,134,178,moderado,9.24,Prefeitura,em andamento,Fuga nisi corrupti dolorem cum accusantium incidunt alias asperiores tempore architecto eaque.,475707.77,13,25,182
0874,2025-07-27,22:29,Catiapoã,Guarujá,SP,-23.932516,-46.310837,vento intenso,forte,3.8,5.81,28.8,19.2,54,57.1,2585,180,455,moderado,14.15,Corpo de Bombeiros,em andamento,Voluptas eaque corrupti explicabo cum commodi mollitia illum blanditiis similique totam reprehenderit.,291875.14,194,23,87
0875,2024-03-31,01:19,Aparecida,Santos,SP,-23.937877,-46.285822,granizo,leve,34.8,7.9,106,23.9,46,204.1,1930,184,404,baixo,2.83,Prefeitura,pendente,Expedita corporis aliquam perferendis fugiat autem ipsa cupiditate hic omnis perferendis magni ea molestias.,478651.02,181,162,115
0876,2025-02-15,04:19,Centro,São Vicente,SP,-23.921246,-46.25886,vento intenso,forte,169,10.35,111.1,26.2,44,239,2790,94,60,alto,16.86,Corpo de Bombeiros,em andamento,Occaecati quos recusandae corrupti aliquam amet non.,43971.21,199,27,20
0877,2025-01-07,15:33,Japuí,Mongaguá,SP,-23.929707,-46.33073,maré alta,leve,126.2,3.02,73.1,26.2,71,232.6,72,138,248,moderado,4.15,Polícia Militar,em andamento,Exercitationem alias dolore earum fugit cumque saepe.,201468.84,113,104,140
0878,2024-12-04,09:34,Parque Bitaru,São Vicente,SP,-23.925228,-46.28035,chuva forte,forte,129.2,3.74,99.5,31.2,89,156.2,4091,67,120,emergência,8.23,Defesa Civil,concluído,Quam iste qui qui dicta et culpa ipsa.,499380.12,18,19,54
0879,2023-06-25,14:29,Japuí,Santos,SP,-23.943579,-46.31815,maré alta,forte,9.9,3.82,101.2,21.5,76,197.3,2669,86,365,baixo,10.72,Defesa Civil,pendente,Quas voluptas esse quod nostrum ipsum perferendis suscipit ab recusandae dolorum quo ipsum id soluta.,104323.98,122,169,57
0880,2023-11-13,05:23,Gonzaguinha,Santos,SP,-23.867481,-46.271756,alagamento,severa,13.5,3.72,39.3,24,76,5.9,4329,78,861,baixo,2.08,Prefeitura,pendente,Perspiciatis nesciunt architecto quam pariatur voluptates reprehenderit expedita minima omnis magni.,142475.41,45,113,184
0881,2024-02-24,13:24,Embaré,Mongaguá,SP,-23.885088,-46.342721,granizo,moderada,142.9,9.85,39,33,42,177.6,1993,9,113,baixo,13.28,Defesa Civil,concluído,Dicta numquam nostrum illo nam deserunt debitis voluptas rerum id temporibus voluptatem numquam numquam voluptates.,109189.56,160,54,52
0882,2023-09-15,04:57,Japuí,Santos,SP,-23.93723,-46.251534,vento intenso,forte,121.8,4.17,77,37.9,53,15.6,1586,126,353,baixo,7.32,Polícia Militar,pendente,Quibusdam nobis quaerat hic illo modi alias cum.,132343.3,60,35,171
0883,2024-03-26,15:30,Itararé,Mongaguá,SP,-23.936435,-46.340023,inundação,moderada,92.2,0.61,83.7,36.1,85,226.2,1381,96,722,alto,11.3,Polícia Militar,pendente,Atque quod aliquid velit magni quas quam asperiores esse reiciendis modi nostrum rerum aliquam.,169951.71,136,76,47
0884,2023-07-30,22:54,Centro,Guarujá,SP,-23.922048,-46.290658,granizo,severa,108.6,10.78,108.2,30.6,76,244.8,1819,30,588,moderado,10.62,Corpo de Bombeiros,em andamento,Perspiciatis eveniet at velit dolorem quisquam atque voluptatibus nemo nihil.,259250.17,134,26,166
0885,2023-02-23,02:03,Boqueirão,Santos,SP,-23.875659,-46.261749,inundação,severa,56.5,4.18,31.3,18.2,85,212.4,4573,105,377,moderado,19.64,Prefeitura,pendente,Quo repellendus commodi culpa quo quidem laboriosam in quam rem nobis unde ad.,55389.59,185,162,129
0886,2023-08-11,11:14,Parque Bitaru,Guarujá,SP,-23.938545,-46.337724,alagamento,severa,117.5,6.49,79.8,15.2,67,14.8,171,137,494,baixo,6.32,Defesa Civil,em andamento,Aspernatur quasi nobis vero nihil reprehenderit iste ullam exercitationem.,37672.45,131,51,18
0887,2024-05-28,12:00,Vila Margarida,Guarujá,SP,-23.914172,-46.302613,inundação,moderada,29.1,5.01,36.7,33.8,70,0.9,1925,5,729,moderado,4.34,Prefeitura,pendente,Ratione voluptatem iure ut perspiciatis minima laboriosam quas tempora.,276786.62,147,84,198
0888,2023-11-05,23:52,Aparecida,Mongaguá,SP,-23.893712,-46.273823,alagamento,severa,22.5,11.32,19.5,35.1,65,121.5,3515,13,875,alto,13.13,Defesa Civil,concluído,Atque sunt quo quidem expedita est modi eaque facere beatae nihil deleniti harum suscipit.,159595.69,7,125,88
0889,2023-03-02,03:21,Catiapoã,Praia Grande,SP,-23.914821,-46.313936,chuva forte,forte,130.8,4.45,5.4,29,47,180,4605,177,811,emergência,6.11,Polícia Militar,em andamento,Excepturi repudiandae ab quibusdam ipsam officiis tempore sint.,162908.56,127,149,33
0890,2025-01-13,09:58,Boqueirão,Mongaguá,SP,-23.93275,-46.339338,alagamento,forte,25,3.54,34.4,17.7,97,120.9,2420,60,20,moderado,7.29,Polícia Militar,em andamento,Esse distinctio quidem aut libero enim corrupti accusantium alias vero.,45000.39,2,11,156
0891,2024-08-25,16:18,Gonzaguinha,Praia Grande,SP,-23.907837,-46.268795,granizo,severa,28.5,0.97,41.7,34.9,56,3,3614,164,272,alto,17.37,Corpo de Bombeiros,concluído,Magni voluptates consequuntur quidem sed excepturi iste natus nostrum ipsa magnam quod.,174609.73,165,72,86
0892,2025-01-21,18:43,Catiapoã,Guarujá,SP,-23.909765,-46.28965,inundação,leve,16,1.56,72.4,15.3,55,17.4,283,92,652,baixo,19.37,Defesa Civil,concluído,Error quos qui eum ea magnam recusandae amet quod aspernatur suscipit excepturi.,457459.06,160,112,151
0893,2023-06-29,04:01,Gonzaguinha,Mongaguá,SP,-23.931868,-46.308752,alagamento,moderada,13.2,8.73,99.2,30.1,55,228.5,742,9,927,alto,5.7,Corpo de Bombeiros,concluído,Consequatur cupiditate aspernatur numquam beatae ex error repellendus asperiores.,343150.08,139,137,157
0894,2023-09-26,19:32,Catiapoã,Santos,SP,-23.932884,-46.334743,inundação,leve,63.6,7.25,2,33.4,56,76.5,1758,71,197,baixo,16.71,Polícia Militar,em andamento,Vitae quis dolorum qui alias numquam consectetur deleniti eos quos nisi quos.,44855.02,53,53,98
0895,2024-11-28,10:40,Catiapoã,Santos,SP,-23.887103,-46.286102,inundação,leve,124.7,3.16,44.8,18.7,73,239.4,2512,124,738,emergência,0.68,Prefeitura,concluído,Incidunt non perferendis iste tenetur explicabo quibusdam corporis omnis accusantium similique nostrum.,464516.42,12,58,177
0896,2023-09-24,17:38,Centro,São Vicente,SP,-23.873833,-46.331482,granizo,severa,141.3,6.86,118,20.9,86,243.8,414,114,802,alto,9.45,Polícia Militar,pendente,Consectetur eaque maxime saepe distinctio ipsam deserunt impedit dolorum.,478033,93,84,106
0897,2024-12-23,18:49,Itararé,Mongaguá,SP,-23.861628,-46.261064,vento intenso,moderada,71.8,4.54,108.6,15.1,89,49.5,2758,122,51,moderado,21.58,Corpo de Bombeiros,concluído,Quaerat ut sint quaerat dolor vero excepturi esse ipsa inventore et cum nisi.,421633.74,169,72,72
0898,2025-10-21,15:25,Aparecida,São Vicente,SP,-23.893524,-46.266755,chuva forte,forte,100.2,0.51,89.5,36.6,55,220.8,1188,164,231,emergência,20.09,Prefeitura,em andamento,Totam quod natus animi magni eligendi eaque ab rem occaecati totam optio quas.,195077.09,179,163,58
0899,2023-08-01,23:15,Itararé,Mongaguá,SP,-23.945509,-46.272527,alagamento,moderada,132.6,8.76,43,26.3,96,213.8,4329,138,334,emergência,15.05,Prefeitura,concluído,Eaque ea iure rerum non deserunt ex ea.,33767.66,62,146,147
0900,2025-01-05,12:14,Aparecida,Guarujá,SP,-23.896321,-46.323234,chuva forte,moderada,161.4,7.74,54.6,30.2,70,67.7,4614,188,105,alto,10.04,Polícia Militar,em andamento,Unde nostrum ducimus error nisi veritatis laboriosam commodi iste omnis minus numquam.,139226.72,117,115,97
0901,2023-12-21,04:20,Japuí,Praia Grande,SP,-23.855663,-46.257854,granizo,severa,23.1,11.64,86.2,24.2,99,247.7,2672,7,258,baixo,15.53,Corpo de Bombeiros,concluído,Commodi quibusdam consequatur quas omnis quaerat veritatis nulla.,471074.65,110,99,118
0902,2023-05-03,11:59,Catiapoã,Santos,SP,-23.865613,-46.263694,vento intenso,severa,176.4,0.27,41,33.6,65,134.8,2905,154,0,baixo,16.46,Prefeitura,pendente,Rerum culpa quam ipsam quod porro magnam aspernatur et natus est saepe earum.,356637.98,165,161,191
